date,title,price,next_price,trend,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21
2021/9/12 14:00,DELEGATED PROOF-OF-STAKE: CAN WE BE FREE UNDER A BENIGN MASTER?,45924.35,45971.69,C,0.010860628,0.10158777,0.10633164,0.09961956,0.014845274,0.03186589,0.005433361,0.10786352,0.3546471,0.036175277,0.004529493,0.01649362,0.012357215,0.027716544,0.001627763,0.011150058,0.008013396,0.018672332,0.011325084,0.003431047,0.001951604,0.013501804
2021/9/12 12:24,BITCOIN HAS NO COMPETITION,46004.37,46064.68,C,0.011819373,0.110555604,0.11571838,0.02013646,0.016155768,0.034678906,0.005913002,0.029106954,0.47423288,0.03936871,0.004929344,0.017949626,0.013448073,0.030163271,0.001771456,0.012134352,0.008720795,0.020320669,0.012324828,0.00373393,0.002123885,0.014693703
2021/9/11 21:00,RETAIL INVESTORS WILL DRIVE A $1 MILLION BITCOIN PRICE,45300.22,45322.67,C,0.008200433,0.13790105,0.019038882,0.013970936,0.011209082,0.024060672,0.004102517,0.08144328,0.3902767,0.02731452,0.003420042,0.012453683,0.07057882,0.020927666,0.001229059,0.00841897,0.067298844,0.014098742,0.069797195,0.002590649,0.001473579,0.010194681
2021/9/11 14:00,HOW EL SALVADOR HAS BECOME A BITCOIN PIONEER,45618.6,45620.89,A,0.008734971,0.21218556,0.08551997,0.014881618,0.011939735,0.025629045,0.004369936,0.08675214,0.41571653,0.029094992,0.003642975,0.013265464,0.009938643,0.022291819,0.001309175,0.008967753,0.006445003,0.015017755,0.009108523,0.002759518,0.001569633,0.010859212
2021/9/10 21:00,"EL SALVADORS HISTORICAL ADOPTION COULD SEND BITCOIN PAST $100,000",45066.83,45129.99,C,0.010860645,0.18270455,0.02521508,0.018503094,0.014845296,0.031865936,0.005433369,0.02674595,0.43576556,0.03617533,0.0045295,0.09760864,0.012357234,0.027716586,0.001627765,0.011150075,0.008013409,0.01867236,0.011325101,0.003431052,0.001951607,0.013501825
2021/9/10 19:00,EVERY $1 THE FED SPENDS ON BITCOIN COULD PRODUCE $100 IN WEALTH,45708.79,45734.99,B,0.008735168,0.081706695,0.020280372,0.014881954,0.011940004,0.025629627,0.004370035,0.021511646,0.5462006,0.09432367,0.003643057,0.013265764,0.009938867,0.022292323,0.001309204,0.008967955,0.006445148,0.08026051,0.009108728,0.00275958,0.001569668,0.010859457
2021/9/10 18:14,INSIDE UKRAINE'S BITCOIN BILL,45738.12,45688.05,C,0.10009511,0.11055583,0.027441,0.0201365,0.016155802,0.034678977,0.005913014,0.029107012,0.47423378,0.03936879,0.004929354,0.017949661,0.0134481,0.030163333,0.00177146,0.012134376,0.008720812,0.02032071,0.012324853,0.003733937,0.00212389,0.014693732
2021/9/10 18:00,WHY THE BITCOIN LIGHTNING NETWORK DOESNT WORK (YET),45711.09,45697.01,C,0.009344597,0.08740714,0.02169528,0.08571428,0.012773027,0.027417734,0.00467492,0.023012454,0.44473106,0.031125575,0.003897223,0.01419128,0.010632276,0.023847597,0.001400544,0.14918175,0.006894809,0.016065868,0.00974422,0.002952108,0.00167918,0.011617092
2021/9/10 15:40,SURVEY: 48% OF BRAZILIANS WANT TO MAKE BITCOIN A LEGAL CURRENCY,45293.29,45400.01,C,0.009344631,0.1572022,0.021695359,0.015920285,0.012773071,0.027417833,0.004674937,0.09280712,0.5145226,0.031125687,0.003897237,0.014191331,0.010632313,0.023847682,0.001400549,0.009593659,0.006894833,0.016065923,0.009744254,0.002952119,0.001679186,0.011617133
2021/9/10 15:17,"BITCOIN PREVENTS MONETARY CONTROL, WHETHER THOSE IN CONTROL LIKE IT OR NOT",45100,45108.65,C,0.009344657,0.08740772,0.021695422,0.01592033,0.08256311,0.027417915,0.1442621,0.023012603,0.44473383,0.031125778,0.003897248,0.014191371,0.010632343,0.023847751,0.001400553,0.009593686,0.006894853,0.01606597,0.009744281,0.002952127,0.001679191,0.011617166
2021/9/10 12:48,POLL: 27% OF AMERICANS APPROVE MAKING BITCOIN LEGAL TENDER IN THE U.S.,46016.63,45950,B,0.008200059,0.0767014,0.019038014,0.013970298,0.01120857,0.024059575,0.00410233,0.020193858,0.63523656,0.027313273,0.003419886,0.012453114,0.00933002,0.020926712,0.001229003,0.06965995,0.006050324,0.014098099,0.008550734,0.00259053,0.001473512,0.010194216
2021/9/10 10:18,BLACKROCK EXECUTIVE BELIEVES BITCOIN PRICE COULD RISE SIGNIFICANTLY,46200.06,46178.08,A,0.011819368,0.110555604,0.027440941,0.020136455,0.016155764,0.034678902,0.005913,0.029106949,0.56251043,0.03936871,0.004929342,0.01794962,0.013448068,0.03016327,0.001771456,0.012134347,0.008720792,0.020320663,0.012324824,0.003733928,0.002123885,0.014693698
2021/9/10 9:26,PRESIDENT PUTINS PRESS SECRETARY: RUSSIA NOT READY TO ADOPT BITCOIN,45985.18,46136.94,C,0.009344819,0.15720537,0.021695796,0.015920606,0.012773329,0.097194426,0.074469544,0.023013001,0.3749455,0.031126315,0.003897316,0.014191617,0.010632527,0.023848165,0.001400577,0.009593853,0.006894972,0.08585907,0.00974445,0.002952178,0.00167922,0.011617367
2021/9/10 0:00,"BITCOIN CHANGED MY LIFE, AND IT WILL CHANGE YOURS TOO",46395.14,46451.19,A,0.008735183,0.08170683,0.08551536,0.01488198,0.07717779,0.02562967,0.004370042,0.021511681,0.41572747,0.029095698,0.003643063,0.013265787,0.009938884,0.02229236,0.001309206,0.008967971,0.07168751,0.01501812,0.07433664,0.002759585,0.001569671,0.010859476
2021/9/9 23:00,BITCOIN VS. ETHEREUM AS SETTLEMENT NETWORKS,46512.15,46466.61,B,0.01181937,0.1105556,0.027440941,0.020136457,0.016155766,0.034678902,0.005913001,0.02910695,0.56251043,0.039368708,0.004929343,0.017949624,0.01344807,0.03016327,0.001771456,0.012134349,0.008720793,0.020320665,0.012324826,0.003733929,0.002123885,0.014693701
2021/9/9 21:00,BITCOIN WILL PROTECT YOUR WEALTH FROM THE GOVERNMENT,46252.35,46284.19,A,0.008735128,0.0817063,0.08552025,0.014881884,0.011939948,0.025629504,0.004370014,0.021511544,0.41572493,0.094323196,0.00364304,0.013265701,0.0751769,0.022292217,0.001309198,0.008967913,0.07168701,0.015018024,0.009108685,0.002759567,0.001569661,0.010859407
2021/9/9 19:00,BITCOIN AND THE SALT CONFERENCE WITH ANTHONY SCARAMUCCI,46632.41,46628.73,B,0.009344772,0.08740879,0.021695687,0.015920527,0.012773266,0.02741825,0.004675008,0.023012886,0.5145351,0.1009218,0.003897296,0.014191546,0.010632475,0.023848044,0.00140057,0.079369776,0.006894938,0.01606617,0.009744402,0.002952164,0.001679211,0.01161731
2021/9/9 15:19,MIAMI MAYOR SUAREZ CALLS FOR ELECTION OF A BITCOIN PRESIDENT AFTER JOE BIDEN,46949.93,46899.19,C,0.008200024,0.0767011,0.019037936,0.013970239,0.13369612,0.08530505,0.004102313,0.081439294,0.39025804,0.027313164,0.003419872,0.012453062,0.009329981,0.020926626,0.001228998,0.00841855,0.006050299,0.07534038,0.008550699,0.002590519,0.001473506,0.010194172
2021/9/9 15:14,DEBUNKING JPMORGAN'S ARGUMENTS AGAINST EL SALVADOR'S BITCOIN ADOPTION,46922.23,46947.96,C,0.009344689,0.22699668,0.021695493,0.08570908,0.012773152,0.027418002,0.004674966,0.02301268,0.37494025,0.03112588,0.003897261,0.08398367,0.01063238,0.02384783,0.001400557,0.00959372,0.006894876,0.016066024,0.009744315,0.002952137,0.001679196,0.011617206
2021/9/9 12:48,A LOOK AT LOCAL BITCOIN ADOPTION IN EL SALVADOR,45800.59,45932.74,A,0.007726817,0.24540365,0.07564888,0.013164043,0.010561701,0.022671048,0.003865576,0.07673951,0.36773697,0.025736967,0.003222518,0.06944276,0.008791566,0.019718988,0.001158075,0.007932732,0.005701148,0.013284468,0.008057254,0.002441026,0.001388473,0.009605886
2021/9/9 12:38,"BILLIONAIRE INVESTOR LEON COOPERMAN: IF YOU DON'T UNDERSTAND BITCOIN, YOU'RE OLD",45702.57,45690.39,C,0.14893012,0.08740747,0.161284,0.015920283,0.01277307,0.027417833,0.004674936,0.023012536,0.37493786,0.031125685,0.003897236,0.014191329,0.010632312,0.023847682,0.001400548,0.009593658,0.006894833,0.016065922,0.009744252,0.002952118,0.001679186,0.011617131
2021/9/9 11:51,"EL SALVADORS BITCOIN ADOPTION TO CUT WESTERN UNION REVENUE, INCREASE POPULATION WEALTH",46292.63,46329.01,B,0.009344752,0.22699933,0.021695644,0.015920494,0.012773239,0.027418196,0.004674998,0.02301284,0.37494284,0.10090719,0.003897288,0.08398432,0.010632452,0.023847997,0.001400567,0.009593784,0.006894923,0.016066134,0.009744381,0.002952157,0.001679208,0.011617284
2021/9/9 9:57,ROBINHOOD INTRODUCES DOLLAR COST AVERAGING FOR BITCOIN PRICE EXPOSURE PRODUCT,46230.32,46183.09,B,0.01004579,0.09396596,0.09834873,0.01711484,0.01373148,0.10450671,0.005025713,0.02473925,0.47810167,0.03346116,0.00418966,0.015256156,0.011430092,0.02563706,0.001505637,0.010313504,0.007412177,0.017271407,0.010475399,0.003173627,0.001805181,0.012488807
2021/9/9 9:30,UNPACKING THE FEDS SMOKE AND MIRRORS IN JACKSON HOLE,46303.19,46271.76,C,0.010860603,0.101587534,0.025214985,0.018503023,0.01484524,0.031865817,0.005433349,0.026745848,0.59799874,0.03617519,0.004529483,0.016493581,0.012357186,0.027716478,0.001627759,0.011150032,0.008013378,0.01867229,0.011325058,0.003431039,0.001951599,0.013501773
2021/9/8 23:00,BITCOIN AND ADDICTION: A LIFE IN (FIAT) RECOVERY,46596.71,46578.83,B,0.010045722,0.09396531,0.023323078,0.017114723,0.013731387,0.029474888,0.005025679,0.0997701,0.5531303,0.03346093,0.004189631,0.015256052,0.011430015,0.025636883,0.001505626,0.010313435,0.007412126,0.017271288,0.010475327,0.003173605,0.001805169,0.012488722
2021/9/8 21:00,CASCADING LIQUIDATIONS DROP BITCOIN PRICE AS EL SALVADOR INTRODUCES LEGAL TENDER LAW,46041.35,46165.13,C,0.007726843,0.245405,0.017939351,0.013164088,0.010561735,0.022671124,0.003865589,0.019028492,0.5408638,0.025737057,0.003222528,0.011734459,0.008791596,0.019719057,0.001158079,0.007932758,0.005701166,0.013284513,0.008057281,0.002441034,0.001388477,0.009605919
2021/9/8 19:00,EL SALVADOR: DOES EVERYTHING REALLY BENEFIT BITCOIN?,46496.7,46391.21,B,0.010045763,0.24402699,0.02332317,0.017114792,0.013731442,0.029475007,0.08005451,0.024739178,0.40306967,0.033461064,0.004189649,0.015256113,0.011430061,0.025636988,0.001505633,0.010313476,0.007412157,0.017271359,0.01047537,0.003173618,0.001805176,0.012488773
2021/9/8 16:00,BLOCKSTREAM PARTNERS WITH MACQUARIE TO EXPLORE GREEN BITCOIN MINING SOLUTIONS,46082.9,45982.39,A,0.009344621,0.15720205,0.021695334,0.015920268,0.012773058,0.027417805,0.004674932,0.023012513,0.37493753,0.17071131,0.003897233,0.014191316,0.010632302,0.093642116,0.001400547,0.009593649,0.006894826,0.016065907,0.009744244,0.002952116,0.001679184,0.01161712
2021/9/8 13:42,COINBASE LEND FACES BACKLASH WITH THE SEC,46508.97,46496.64,C,0.010045865,0.09396663,0.023323406,0.017114965,0.01373158,0.029475303,0.005025751,0.024739427,0.40307364,0.108493485,0.004189691,0.09028626,0.011430177,0.10065758,0.001505648,0.010313581,0.007412231,0.017271534,0.010475476,0.00317365,0.001805194,0.012488899
2021/9/8 11:56,EDWARD SNOWDEN: GLOBAL BITCOIN GAME THEORY TO BEGIN PLAYING OUT,46510.3,46517.29,A,0.008735759,0.14695932,0.020281743,0.014882961,0.011940812,0.2212887,0.06960711,0.0215131,0.35050792,0.029097619,0.003643303,0.013266661,0.009939539,0.02229383,0.001309293,0.008968562,0.006445584,0.01501911,0.009109343,0.002759766,0.001569775,0.010860192
2021/9/8 11:35,$500 BILLION GERMAN UNION INVESTMENT TO ADD BITCOIN EXPOSURE,46547.37,46490.78,A,0.010045734,0.1689967,0.023323106,0.017114744,0.013731402,0.029474925,0.005025685,0.024739109,0.40306857,0.183522,0.004189637,0.015256071,0.011430029,0.025636915,0.001505628,0.010313447,0.007412135,0.01727131,0.01047534,0.003173609,0.001805171,0.012488737
2021/9/8 11:34,HOW BLOCKSTREAMS NEW ASIC DIVISION WILL PROPEL BITCOIN MINING,46499.8,46500.21,A,0.009344612,0.08740729,0.021695312,0.015920253,0.012773046,0.027417779,0.004674927,0.023012491,0.51452416,0.031125624,0.003897229,0.014191303,0.010632291,0.09364201,0.001400546,0.009593639,0.076689,0.016065892,0.009744234,0.002952113,0.001679183,0.01161711
2021/9/8 7:39,"$789 BILLION STANDARD CHARTERED SEES BITCOIN HITTING $100,000 BY EARLY NEXT YEAR",45307.42,45319.95,B,0.008735911,0.08171365,0.020282097,0.08012442,0.011941019,0.025631806,0.0695213,0.021513475,0.41575798,0.09434495,0.003643367,0.07851347,0.009939713,0.02229422,0.001309315,0.008968717,0.006445697,0.015019372,0.009109503,0.002759815,0.001569802,0.010860381
2021/9/8 1:00,BITCOIN: THE FUTURE OF MONEY AND THE WORLD ECONOMY,47030.55,47022.74,A,0.007726815,0.12997933,0.017939284,0.013164039,0.010561697,0.02267104,0.003865575,0.07673806,0.5985807,0.02573696,0.003222517,0.011734416,0.008791563,0.01971898,0.001158075,0.007932729,0.005701146,0.013284463,0.008057252,0.002441025,0.001388472,0.009605884
2021/9/8 0:00,MARIO GOMEZ LOZADA ON EL SALVADORS BITCOIN LAW,46868.57,46762.63,B,0.010045776,0.24402359,0.023323203,0.017114814,0.01373146,0.029475046,0.005025706,0.024739211,0.40307024,0.03346111,0.004189654,0.015256134,0.011430076,0.025637021,0.001505635,0.01031349,0.007412166,0.09230273,0.010475384,0.003173622,0.001805179,0.012488789
2021/9/7 21:00,"A $100,000 BITCOIN PRICE IN 2021 IS IN PLAY",46795.28,46915.3,A,0.008734945,0.081704594,0.020279853,0.014881574,0.0119397,0.02562897,0.004369923,0.08675186,0.6114385,0.029094905,0.003642964,0.013265424,0.009938614,0.02229175,0.001309171,0.008967727,0.006444984,0.015017711,0.009108495,0.002759509,0.001569628,0.010859179
2021/9/7 20:24,MAKING BITCOIN SUCCESSFUL IN EL SALVADOR,47038.87,47085.01,A,0.009344646,0.22699557,0.021695388,0.01592031,0.012773092,0.027417874,0.004674944,0.02301257,0.4447332,0.031125732,0.003897243,0.014191353,0.01063233,0.023847718,0.001400551,0.07938393,0.006894844,0.016065948,0.009744269,0.002952123,0.001679189,0.011617152
2021/9/7 16:04,BITCOIN AND LIGHTNING NETWORK CONFERENCE TO BE HOSTED IN EL SALVADOR,46538.77,46633.28,A,0.00692725,0.22001278,0.016082939,0.06353984,0.00946878,0.020325055,0.003465568,0.017059375,0.381423,0.023073716,0.002889053,0.010520146,0.007881818,0.017678475,0.001038238,0.16232434,0.005111195,0.011909797,0.007223493,0.002188429,0.001244794,0.008611874
2021/9/7 15:34,GLOBAL COFFEE GIANT STARBUCKS NOW ACCEPTING BITCOIN IN EL SALVADOR,46646.31,46706.96,A,0.008200058,0.26043725,0.01903801,0.013970297,0.011208568,0.085302114,0.004102329,0.020193856,0.39025965,0.02731327,0.003419886,0.07369295,0.009330019,0.02092671,0.001229003,0.008418584,0.006050323,0.014098097,0.008550733,0.00259053,0.001473512,0.010194214
2021/9/7 13:59,NBA LEGEND STEPHEN CURRY PARTNERS WITH BITCOIN EXCHANGE FTX,50649,50499.99,A,0.009345628,0.0874168,0.021697672,0.015921984,0.012774436,0.027420761,0.004675436,0.023014994,0.37497795,0.17072968,0.003897653,0.014192847,0.010633448,0.023850229,0.001400698,0.079289936,0.00689557,0.016067639,0.009745294,0.072753586,0.001679365,0.011618374
2021/9/7 12:01,"EL SALVADOR NOW OWNS 550 BITCOIN, PRESIDENT NAYIB BUKELE BOUGHT THE DIP",50915.75,51032.91,B,0.008734982,0.2774269,0.020279942,0.014881637,0.011939749,0.025629079,0.004369941,0.021511186,0.41571802,0.029095031,0.003642979,0.013265481,0.009938655,0.022291847,0.001309176,0.008967764,0.006445011,0.08025571,0.009108533,0.002759521,0.001569635,0.010859225
2021/9/7 10:55,FAST FOOD GIANT MCDONALDS NOW ACCEPTING BITCOIN IN EL SALVADOR,51186.45,51122.01,B,0.008735007,0.27742764,0.020279998,0.01488168,0.011939784,0.025629153,0.004369954,0.021511247,0.4157191,0.029095113,0.00364299,0.07850091,0.009938683,0.022291912,0.00130918,0.008967789,0.006445029,0.015017817,0.009108559,0.002759529,0.001569639,0.010859256
2021/9/7 7:54,BULL BITCOIN EXCHANGE TO INTEGRATE LIGHTNING NETWORK,52376,52421.99,B,0.009344604,0.15720172,0.021695295,0.015920239,0.012773036,0.027417753,0.004674924,0.02301247,0.37493685,0.031125598,0.003897226,0.01419129,0.010632283,0.023847613,0.001400545,0.14918181,0.006894814,0.016065877,0.009744226,0.072745554,0.001679181,0.011617101
2021/9/7 6:29,HISTORY IS MADE: EL SALVADOR BECOMES THE FIRST COUNTRY TO ADOPT BITCOIN,52545.15,52528.59,A,0.007305367,0.28658542,0.016960813,0.012446026,0.009985625,0.07597768,0.003654733,0.017990546,0.4022425,0.024333175,0.003046749,0.011094379,0.00831204,0.018643439,0.001094909,0.062056158,0.005390185,0.012559882,0.007617781,0.002307883,0.00131274,0.009081945
2021/9/6 20:00,BITCOIN DOESNT HAVE TO BE COMPLICATED,51715.4,51755,C,0.010860617,0.18270525,0.025215011,0.09961938,0.014845257,0.031865846,0.005433355,0.026745878,0.4357644,0.03617523,0.004529489,0.016493602,0.012357201,0.027716512,0.001627761,0.011150046,0.008013387,0.018672312,0.011325072,0.003431043,0.001951602,0.013501789
2021/9/6 17:05,EL SALVADOR PRESIDENT CONFIRMS THE COUNTRY BOUGHT 200 BITCOIN,51565.07,51580,B,0.009344633,0.22699532,0.02169536,0.015920289,0.012773074,0.027417837,0.004674938,0.02301254,0.44473273,0.031125693,0.003897238,0.014191333,0.010632315,0.023847686,0.001400549,0.009593661,0.006894835,0.08585731,0.009744256,0.002952119,0.001679186,0.011617135
2021/9/6 13:12,HOW EL SALVADOR WILL BENEFIT FROM ADOPTING BITCOIN,51311.4,51311.6,A,0.008735383,0.21219558,0.020280872,0.014882321,0.011940299,0.025630254,0.004370142,0.021512173,0.4809324,0.029096365,0.003643147,0.01326609,0.009939112,0.022292871,0.001309236,0.008968176,0.07168911,0.015018464,0.009108952,0.002759648,0.001569707,0.010859724
2021/9/6 10:52,THOUSANDS OF PEOPLE PLAN TO BUY $30 OF BITCOIN TO CELEBRATE EL SALVADOR,51745.35,51741.51,B,0.007726825,0.3608207,0.017939309,0.013164057,0.010561711,0.022671072,0.00386558,0.01902845,0.4254487,0.025736997,0.003222521,0.011734431,0.008791575,0.01971901,0.001158076,0.00793274,0.005701153,0.013284482,0.008057263,0.002441028,0.001388474,0.009605897
2021/9/6 8:00,"EL SALVADOR MAKES HISTORY WITH BITCOIN AS LEGAL TENDER, ARE YOU READY TO BE A PART OF HISTORY, TOO?",51796.18,51750,A,0.005739553,0.18229075,0.056192677,0.052645516,0.007845331,0.01684027,0.002871387,0.057002753,0.44462395,0.061985955,0.002393717,0.008716438,0.006530459,0.014647452,0.000860229,0.005892509,0.004234866,0.009867829,0.048838414,0.001813217,0.001031371,0.007135344
2021/9/5 21:00,VALUING MICROSTRATEGY IN BITCOIN,51636.28,51759,B,0.010860642,0.10158786,0.025215067,0.018503087,0.014845291,0.03186592,0.005433368,0.026745938,0.5168831,0.11728962,0.004529499,0.016493639,0.01235723,0.027716573,0.001627764,0.011150071,0.008013406,0.018672353,0.011325098,0.003431051,0.001951606,0.013501821
2021/9/5 14:00,"YES, BITCOIN IS A BRAND. HERES WHAT THAT MEANS.",50171.68,50161.65,B,0.010860606,0.10158756,0.02521499,0.018503027,0.014845243,0.031865824,0.00543335,0.1078633,0.51688117,0.036175203,0.004529484,0.016493585,0.012357189,0.027716486,0.001627759,0.011150035,0.00801338,0.018672293,0.01132506,0.00343104,0.0019516,0.013501776
2021/9/5 11:58,BITCOIN AND EXISTENTIAL RISK,50163.43,50198.78,B,0.01086087,0.101589985,0.025215596,0.018503474,0.014845602,0.031866588,0.005433482,0.026746498,0.597989,0.036176067,0.004529594,0.016493985,0.012357489,0.027717154,0.001627799,0.011150305,0.008013574,0.018672744,0.011325335,0.003431123,0.001951647,0.013502104
2021/9/4 21:00,BITCOINS PRICE RISES RAPIDLY DUE TO ABSOLUTE SCARCITY,50156.65,50183.85,C,0.01086077,0.18270786,0.025215369,0.018503305,0.014845466,0.11297079,0.005433432,0.026746258,0.43576938,0.036175743,0.004529553,0.016493835,0.012357376,0.027716903,0.001627784,0.011150203,0.0080135,0.018672574,0.011325231,0.003431092,0.001951629,0.013501979
2021/9/4 19:00,BITCOIN INSTITUTIONS FOR THE BITCOIN AGE,49879.02,49856.05,B,0.01004572,0.09396528,0.02332307,0.01711472,0.013731383,0.1045059,0.005025678,0.024739072,0.5531304,0.03346092,0.00418963,0.015256048,0.011430012,0.025636876,0.001505626,0.010313433,0.007412124,0.017271284,0.010475325,0.003173604,0.001805168,0.012488719
2021/9/4 14:00,A CLASSIC LESSON IN HARD MONEY,50186.83,50121.21,A,0.010860612,0.10158759,0.025215,0.018503036,0.01484525,0.03186583,0.005433353,0.18898043,0.43576393,0.036175214,0.004529486,0.016493594,0.012357196,0.027716499,0.00162776,0.011150041,0.008013384,0.018672302,0.011325066,0.003431042,0.001951601,0.013501783
2021/9/4 0:00,"AS GLOBAL INFLATION HEATS UP, BITCOIN SAVES THE DAY",49998,49901.11,A,0.008735034,0.14694291,0.02028006,0.014881724,0.01193982,0.09086751,0.004369967,0.021511313,0.5462002,0.029095199,0.003643,0.013265559,0.009938714,0.022291977,0.001309184,0.008967817,0.006445049,0.015017862,0.009108587,0.002759537,0.001569644,0.010859289
2021/9/3 19:00,BITCOIN IS LYING IN WAIT,50458.79,50400.36,C,0.010860607,0.10158754,0.025214987,0.018503027,0.014845243,0.031865817,0.00543335,0.026745852,0.5979987,0.036175195,0.004529485,0.016493585,0.01235719,0.027716484,0.001627759,0.011150035,0.00801338,0.018672293,0.011325061,0.00343104,0.0019516,0.013501777
2021/9/3 18:00,BITCOIN IS SEPERATE FROM CRYPTO,50396.59,50374.9,C,0.010860704,0.10158844,0.025215212,0.018503193,0.014845375,0.031866103,0.005433398,0.026746089,0.51688576,0.11728487,0.004529525,0.016493732,0.0123573,0.02771673,0.001627774,0.011150135,0.008013452,0.018672459,0.011325162,0.003431071,0.001951617,0.013501897
2021/9/3 14:16,MERCADO BITCOIN IS THE NEW SPONSOR OF BRAZILIAN FOOTBALL CLUB CORINTHIANS,50749.46,50757,A,0.009344596,0.08740716,0.021695279,0.015920227,0.012773025,0.027417736,0.004674919,0.023012456,0.65411323,0.031125575,0.003897223,0.014191279,0.010632274,0.023847599,0.001400544,0.009593624,0.006894808,0.016065864,0.009744218,0.002952108,0.00167918,0.011617091
2021/9/3 13:21,"SURVEY FINDS 77% OF RUSSIAN INVESTORS PREFER BITCOIN TO GOLD, FOREX",50867.92,50791.53,B,0.008735117,0.14694852,0.020280253,0.014881867,0.011939934,0.025629476,0.004370009,0.02151152,0.41572434,0.02909548,0.003643035,0.013265687,0.009938809,0.022292193,0.001309196,0.008967903,0.00644511,0.080241926,0.13959104,0.002759563,0.001569659,0.010859394
2021/9/3 12:33,SURVEY: 56% OF AUSTRALIANS INCORRECTLY BELIEVE ELON MUSK INVENTED BITCOIN,50770.97,50559.04,C,0.010860636,0.10158783,0.025215058,0.018503077,0.09596003,0.03186591,0.005433364,0.026745927,0.51688284,0.0361753,0.004529496,0.01649363,0.012357222,0.02771656,0.001627764,0.011150065,0.008013401,0.018672343,0.011325091,0.003431049,0.001951605,0.013501813
2021/9/3 12:04,"BLOOMBERG REPORT: BITCOIN AT $100,000 IS PATH OF LEAST RESISTANCE",50215.93,50199.24,C,0.010045739,0.09396547,0.09835281,0.017114751,0.013731409,0.02947494,0.005025688,0.02473912,0.553131,0.033460986,0.004189638,0.015256077,0.011430034,0.025636928,0.001505629,0.010313451,0.007412138,0.017271316,0.010475345,0.00317361,0.001805172,0.012488742
2021/9/2 21:00,"AS YOUR OTHER ASSETS INFLATE, BITCOIN CAN PROTECT YOUR SAVINGS",49541.89,49537.81,A,0.009344604,0.087407224,0.23107769,0.01592024,0.012773036,0.027417757,0.004674924,0.023012472,0.44473055,0.031125601,0.003897226,0.014191291,0.010632283,0.023847617,0.001400545,0.009593632,0.006894814,0.016065879,0.009744226,0.00295211,0.001679181,0.011617101
2021/9/2 20:00,THE TRANSITION BETWEEN FIAT AND BITCOIN,49340.06,49297.77,B,0.010045819,0.09396621,0.023323301,0.017114889,0.013731519,0.02947517,0.005025728,0.024739316,0.55313563,0.033461247,0.004189672,0.015256199,0.011430125,0.02563713,0.001505641,0.010313534,0.007412198,0.017271455,0.010475429,0.003173636,0.076827325,0.012488843
2021/9/2 19:00,WHY INSURANCE COMPANIES NEED BITCOIN,49373.25,49368.24,C,0.011819365,0.11055554,0.027440928,0.10841451,0.016155759,0.034678884,0.005912998,0.029106935,0.47423255,0.039368685,0.00492934,0.017949615,0.013448063,0.030163253,0.001771455,0.012134343,0.008720788,0.020320654,0.012324819,0.003733927,0.002123884,0.014693693
2021/9/2 14:53,HOW DO NFTS COMPARE TO BITCOIN?,49637.99,49652.79,C,0.010045911,0.16899964,0.023323515,0.017115045,0.013731645,0.02947544,0.005025774,0.024739543,0.47810724,0.033461556,0.004189711,0.015256339,0.01143023,0.100651875,0.001505655,0.010313628,0.007412266,0.017271614,0.010475525,0.003173664,0.001805203,0.012488957
2021/9/2 12:49,MARAPOOL MEMBERS NOW HAVE ACCESS TO NYDIG SERVICES TAILORED FOR BITCOIN MINERS,49871.75,49869.73,A,0.008734983,0.27742532,0.020279946,0.014881641,0.011939753,0.090870276,0.004369943,0.021511192,0.4157163,0.02909504,0.00364298,0.013265484,0.009938657,0.022291854,0.001309176,0.008967766,0.006445012,0.015017778,0.009108536,0.002759522,0.001569635,0.010859228
2021/9/2 12:31,$1.5 TRILLION INVESTMENT MANAGEMENT FIRM IS HIRING A BITCOIN AND CRYPTO RESEARCH ANALYST,50041.01,49944.44,B,0.008734986,0.081705,0.020279951,0.014881644,0.011939756,0.025629094,0.004369943,0.08675235,0.48095924,0.1595724,0.003642981,0.013265488,0.00993866,0.02229186,0.001309177,0.008967768,0.006445014,0.015017781,0.009108538,0.002759522,0.001569636,0.010859231
2021/9/2 11:41,HOW TO PROTECT YOUR BITCOIN FROM EMERGENCY WITH THE BITPLATES DOMINO,50018.99,50051.14,B,0.008734964,0.14694597,0.08551869,0.014881607,0.011939726,0.025629029,0.004369933,0.021511143,0.48095754,0.09433599,0.003642972,0.013265455,0.009938635,0.022291804,0.001309173,0.008967746,0.006444998,0.015017744,0.009108515,0.002759515,0.001569632,0.010859204
2021/9/2 10:19,"BITCOIN PRICE BREAKS 50,000, BITCOINERS BRACE FOR NEW ALL TIME HIGHS",49760.19,49750.61,A,0.00730578,0.068336524,0.12608905,0.01244673,0.00998619,0.07600211,0.00365494,0.017991563,0.51134205,0.07887807,0.003046922,0.011095007,0.008312511,0.018644493,0.001094971,0.007500475,0.00539049,0.012560593,0.007618212,0.002308013,0.001312814,0.009082459
